block_number,pair_address,token0,token1,creator_address,liquidity_eth,is_locked,has_mint_function,creator_funded_by_tornado,status,drop_percent
18000285,0x795bb099688bb2cc416a8c7c7087f9d459083d8a,0x1feed619861eeab9981a7ba87282cec8357dde9d,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0xd757a40dce4aa951df295303175b18f364f14922,2.58,True,False,False,RUG,-86.37
18000286,0xf15f505fea08a681c3edec98d87ce8c4abdd4e0f,0xa126f3e0992a3da6a9b12a194b9363c32b7201b2,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0x9abb621220f3e0b38fdd7f8430dae5b28f59271b,9.88,True,False,False,SAFE,39.81
18000287,0x79895b1b51553371cd6f7ab3704b28bbab92d6f7,0xbf50b45195ddbde24e310f3253ff7c0ae2f6a328,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0xcfd57b1b0c3d507f2484398ef4114f64a3070474,4.31,True,False,True,RUG,-91.95
18000288,0xe4c4f579ca82dcd489c11b0cfc690ff43211fceb,0x659a5b9d9d43e24150bb167b0e4998340ab471f6,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0x83693745dfa092b45b99bc99d6e12d35f4bdff34,2.06,False,False,True,RUG,-80.57
18000289,0xc545842e328db532dc2a8197558c29159e4fbe2c,0xa04ad32524af08c543fa6df85f0630621325b480,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0xa0b1bdc0450aed7bb258359ee961489db4503595,34.05,True,False,False,SAFE,36.28
18000290,0xba24fa1b2cd52451c1b377814c2ddf848aeabb4f,0xfd4736d902352942532dee2bd806b94df881e425,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0xcc6506076090602cd6751acdcb3071644ec2fd95,0.76,False,True,True,RUG,-84.28
18000291,0x9968ca68548395191e2c339b667e4a437858da20,0xc3ef3a34133196a2166e9f781f705b274e59c86b,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0x50d04b75a08e75fce955dda0a6bfe43c07ec94bf,76.36,True,False,False,SAFE,11.72
18000292,0xb4b314891e8e6ef08bf019905ebabd6bf027e576,0x6ba931eae0f1e168777f690b9c9fe1b9964f9d29,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0x0343c7bf6af3728ca3552a2729379c75e429f444,44.38,True,False,False,SAFE,-18.22
18000293,0x7f0ed0fc8dd15f59b3c283abe39cb387c134ed10,0xd2c876c38831c680482023ebb3f1d9cfa0a110ae,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0x884a88a57bbf88b81f04426091d4518f63bcc4c4,3.26,False,True,True,RUG,-90.76
18000294,0xacdd900f2d6eec1169654326582a3f7e85474e20,0xe7916f031cdc186e99e7caf1515a62d33a05479d,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0xeed9b91d61bc1667fcfbd591ff68ffb1aa04b942,5.0,False,True,True,RUG,-87.15
18000295,0x328de6fa2be0db42c2e3f90893e808ac4051b295,0xa2c28ac8f66a6601f2cf622d4133a29b1d49334b,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0x224ada1eaf5785f7ba504dcac7551e4edf6bf0db,3.84,True,True,True,RUG,-96.41
18000296,0x94f8f9938c145d74c1742cefb157bb9d5a56613a,0xb0d9974ee2bddab949c07dc2378c33e1ae03e6ed,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0x7cab7ed9ada5ab510a0a1b8680abbbb934b15037,0.95,True,True,True,RUG,-94.4
18000297,0x9961705760a822049c95dc56741c1900825cc6b9,0x660ba3ec1b04711aaf195fac07c3c2e5df4015e6,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0x946f7dffc2eb24ceac917fbab60b1b3307c50f77,1.1,False,True,False,RUG,-84.38
18000298,0x81b349625cd4dec36e327db93d2b04933b00ab49,0x249a5c1356c4984fa358aadcdea54e04b2e5346c,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0x9c62295ac7f9ce89afc985c7fab3084f3d82b7fb,3.94,False,True,False,RUG,-82.36
18000299,0x2f8f15e7db3a6cabd435e35e68885575ae1af439,0x6734808582c2fcb51758fc5b03cb274dd544b2cd,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0x84bc9b046f72e78330876c53ebd6ce031aac6ec8,1.72,False,False,False,RUG,-94.89
18000300,0xf71c303ae049d31dbbc85ed905f8dc673641ed5f,0x8b118d3f59dca2bb04fb1f785b2b7e954317410c,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0x7011916b17bb1f284106904874d8da80940425c1,0.31,False,False,True,RUG,-97.92
18000301,0xfb4f33521e313deb4d55518367c34cc7ef69f46f,0x037140c7770f8a24e1b8fe66da57d3b9ce9199ab,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0x0c970da3bb0d3a57600bf06f417ad6ad2953ee8b,0.18,False,True,True,RUG,-97.74
18000302,0x4effbcef77ff23d713c07bf88e9f6640cd2de030,0x38e528e4bb5c8a4558798485ea9b7897f776771f,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0x910a9e21dd3be8a35a20e9c66c5c3e80bd6d81d3,3.54,False,False,True,RUG,-85.11
18000303,0x92c7f6276278cfc211f974a276f2757632000f0d,0x5c7198190f4f4657d9f15ea309025008b4b7244b,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0x1a4eeb8a1b0982c653697f607ec889f498ce1339,4.28,False,True,False,RUG,-86.31
18000304,0x3011c85551ae054f7abb93b3d5adb35adf8ead62,0xed89efe2b1ae762027e8ba1fe68cbc74fee93cf2,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0xdb3fb7637e916d39aba2858dee96f343fc543b2c,1.46,True,True,True,RUG,-84.73
18000305,0xcefd4d7f5ad88d328e6e5927336d7a6d31e911c5,0x2ebe497a2a9d2e7c543701b098fb97b86e30a1c3,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0xf96f0afb95bdc87e71c4d27951c8fdeb42fa1973,0.74,False,False,True,RUG,-88.47
18000306,0x5efab0fb502ee2e2aeedcd2349526ae951335aca,0x362ec0f7b0a49aa268f5f477239f1a53a7e74850,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0x0e053d17095d0a084931d6a1d40dace573440803,3.21,True,False,True,RUG,-86.73
18000307,0xfb064b8bf14621b238189e8bb82e520ec01c9aab,0x1aaaf4bdeb447f0314708fb91bb862448ccf77f1,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0xc89ec79f1aeb638fb5dafb7f9e38851bd2e30d45,1.25,False,False,False,RUG,-82.14
18000308,0xb2064c9d8eb7ee309b65e33d666560c53befcb75,0x256a1ad31626ada0f9f1f2a782399e3b9344a2a6,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0xb680ecf005b8750641874fab8e41a78cc143730a,4.31,True,False,False,RUG,-83.28
18000309,0xc0346f18858045d8472fb266585eccb40dd29494,0x1e84b4f0b3752ccd16b283baccbb125b038d02cd,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0x2ba11af70fa8b3d5b7a7d4797b2a8ad59129dbb5,3.75,False,True,True,RUG,-92.76
18000310,0x7218dbe0a95cebb428ccbdce7acd9adbf67aea1b,0x698fc141c27a87599b66d943936e5e02cb24efb9,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0x7e578ca3a227271b00e1fe7ea24bbc81acfacbd1,4.63,False,True,False,RUG,-94.61
18000311,0xb47689e410602ed2709b702270c2f7a790cd238f,0x47821360ec80bc04c28fd465f6cfc7bc00b50b53,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0x38362cfaca0bcd68ad987770491b728d6af1ef42,0.83,False,True,True,RUG,-86.12
18000312,0x5f7c12ed6ec42a7bffc759e2af000368fdd6d313,0xeaa7591d75093b2613cfc5751389d640b7cf3237,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0xc8979d75beff9afb14caf14f8d400596ea6bf997,1.78,True,True,True,RUG,-95.5
18000313,0xbcc0968c5b5c8ba932fee5982f55d7dbd87c572f,0x8a1a7c1c087bd4170e16dc02fb44ebbf5f8639b9,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0xb6b9f5c68a0b7a4a773f6ac16d9ba1a973f10fb9,3.7,False,True,True,RUG,-96.05
18000314,0x2a661410cc9061e2e6b4d9e700fdc6702670031b,0x8ed16c332b41c47103274f6123bfc03d9d9e34fd,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0x3e71a5cd858954b3fd3e9baceb7d2822dd97d14b,0.88,False,False,True,RUG,-90.45
18000315,0x1bc65ce5065549c1f31c7db836f02ae1c3df5a7b,0x2581a7e9ad8e3bfd46528912231b8904c8f55d1d,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0x8e3c0a62af0d9ca8324491294ec84cdd84c93c59,1.99,False,True,False,RUG,-84.68
18000316,0xb2bf7d0663222b90f94cc0013c189f0456bbdae0,0x75ddee86f1761d4f129bfa0a0faf2f4671a4b9fa,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0xc408595828bced9fa48ba9c16d839d1e89ff391b,3.95,True,False,False,RUG,-86.16
18000317,0xc8fa61b59d35e58e8458c13eed4e44406ae3b7a1,0x49c092b54562d3efe161ca90d2825ea7f6929ae6,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0x0f78201392e5955035f88601519473f38b43f120,2.64,False,False,False,RUG,-94.14
18000318,0xbc02c1ad8c0b76586eeae7f1a70e780550b5498b,0xe00121947171748d8d0b8944363272f0b59bf717,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0xce1237c4f44eea199b3232c34ca7ffddbc543bf4,4.27,False,False,True,RUG,-90.14
18000319,0x4d4d4a15b451a5925183c28e3ac6cca5293700b3,0x6b1e10458e2b0068b10be3792d70fc85ef22918a,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0xaa7620e21755494ac7ce34f0f6f97d689837e9f5,1.75,False,True,False,RUG,-92.99
18000320,0x36d35388eadafe1af9cf78dc8b5ff357e787a761,0x1103256182a29c9f30f04e7e600d20f9c8aeb91a,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0x7d95a48d224f4dd565c84278f952cfd7a8c531e0,4.03,True,True,True,RUG,-98.47
18000321,0x57d1a5f9bc07905725ae912d26cf865db1414dbb,0x572999a40cb21c5d838ec805ef6d03a6d21e45d0,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0x979cdb4016ac37f7fc1b127b039d1a42022a06c9,1.93,False,True,False,RUG,-82.73
18000322,0x9088380123b83d92a5bdb3913b52ce16405366fb,0x5bdf5fb5034ab6038672c70fefd93c2b4bed78ec,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0xbc336b014e1b7294854fe914ba5e1c59b6c5e84b,2.01,True,False,True,RUG,-93.68
18000323,0x9aef2ff5dd960a585d29d3e6dcd307ad874587c9,0x5becaec240a634e8287ef364e6c6e749736e4a7d,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0x12c72de12b6ad7a3e210827c4ea6569770d7dace,1.08,False,True,True,RUG,-94.05
18000324,0xc1fa2ceda8dff1866ab31175af3bc68198581ac7,0x77b109ae1fa0e01f09ce7a13769c665bf5f284e3,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0x77a47522177426c40135a6e85d4d1174ff0fdf5c,2.52,False,True,False,RUG,-84.86
18000325,0x78197e17cd8524ccf0dbc14ddd937b25ce342135,0x768180a4d11bcbfd367e91c46a5e081f954dd4aa,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0xde2115dca9715d9c12e3e664bf382af222dc12ae,4.7,True,False,False,RUG,-87.14
18000326,0x5ad26c54c4c77fce122ef876a4c969ef9ce44b8c,0x857713a235c223f4a4eb492a1f7da1a6788c6c33,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0xc472719cdb49a77c48396024a4287ec124f608a2,19.7,True,False,True,SAFE,-11.87
18000327,0x0271c582da70bc6a43ab127f1d98ce0d6e0ffcc6,0x9006e920f2fd054ab0be41d432193fd7f8474741,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0xc9ee5ab919dc36f4ee9e6227006c263b05f1b779,1.94,False,True,False,RUG,-94.81
18000328,0x482d4a8009231b4409da92d93b0274b62478bf56,0x3623f1330aca0949c533d80a255c774d63d4d2ef,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0xd1cf118cf8753c6f9b6c06cdbebf16c40bc27c6a,4.96,False,True,True,RUG,-80.66
18000329,0xa5dd0e3d5a06e6720ff8c63654c7785989ee1b58,0xd1376ebc2d75d6d24fd8b4e61fce2d2b7149fe44,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0xeb77b289218ec673e97a511880e5b3792fe0b906,3.52,False,True,True,RUG,-93.61
18000330,0xf764bac458112f1bb21798a669151723d7e705e4,0x5dc7900036000c8f2ce870579661b81a8c0d91ff,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0xdfc4eb369f1e49e41fd44cf0524fa9607c145eda,3.32,False,True,False,RUG,-90.03
18000331,0x29d9d605cd9c1013baf394585857248c61213819,0xb923ebb05d90ffd3313cb013294a623a22bf3b5e,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0x15dbde40d76d3e918e6622372171862d2d087f49,3.29,False,True,True,RUG,-96.48
18000332,0xa4c60e8b198dea76d95614ac76b299df99161397,0x1bd28c1889f7870fb1d6913554a5a6935142852a,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0x87dab4d90a5ee6e6374d56e9b2f7e1c9453fd4e9,42.77,True,False,True,SAFE,-14.08
18000333,0x8bdb6d0568bf82c5fcedeba6160b5e7c1013c0ef,0xded4291aff9b29d4eb65996fbb3cc9e9a1040305,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0x29ac0d72e3a9adc9e4e1f776100d191d03c36ffb,4.06,False,False,False,RUG,-94.64
18000334,0x393c0d158dcb316a9948dc59c11046194d7ecc49,0xbd8a1f355c42fc9d29e8369eb3ceda1e116c9a76,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0x80276d21964209915868c69be736f096b6161e4a,0.61,False,True,True,RUG,-92.52
18000335,0x0217d23c38f43c41b1f47aad04906cdc3cf094e8,0xa0e05d09e9a8d539929795f1201cdf9c33378975,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0x3ff1fdc4392455d4bd62bd3f502e62554df3c012,1.88,False,True,False,RUG,-83.72
18000336,0x8117ad3aa0302b71423a6ac5dbbc97c3c072d141,0xb863c97eef4c174b420c0ddb7220ca24b24bb310,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0x62182ab5b8eaff68d889b54c1b053af27a2a35ba,3.95,True,False,True,RUG,-94.86
18000337,0xf8b1cede3b0071fd09bda74f910d06fb0adb76b1,0x516161793e0eb880ec7d14f43d2d1edbb5610766,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0x43dbc8b1221dff8b00e42f0eb52726e44e006997,4.21,False,True,False,RUG,-96.18
18000338,0xeecd2b4505d3fe2bc7aaae80fbb49e2d3bd41efc,0x859471900b9d84c76d8c90893ba50917ecdb53fe,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0x4f3e6c3bd3b1bda0c4317aedae2cdb9a2956895f,3.93,True,True,True,RUG,-92.49
18000339,0x30366bec73d52335504075afa2357c7b41185088,0x0d28a99ed7e70557a9fbf7bdce62e074861fa86d,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0xa5dc3cec1190f55fdf0ec4e528aeecd4fcdd9e00,3.12,False,True,True,RUG,-81.39
18000340,0x450b057ae8455ac3b594c5e82c8b15ef05407b15,0x38f05127818f204ff546f66a0b565323991bcab9,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0x69077ca2f4fdf53e819dd6a082b608c8fec4c4ee,4.09,False,True,True,RUG,-80.4
18000341,0xf6d17f6f26a8c6ebb1c1ef68a1a42ce2c6102749,0x6451efc602441dea77ff590bc01df58a06b257b6,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0x1b8ade5f084a3e880d032290e872b3f2b94e4f8f,54.29,True,False,False,SAFE,19.63
18000342,0x4d2f58028662c717a3b7ca914f737f12d95bcf16,0x2c90730647cba9864a8a07d4a8145f9a54679162,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0xc643cce6b38abe9b132ab0712f356bf3f1bbbb9e,3.39,True,True,False,RUG,-95.55
18000343,0x22be6d6eb6f2a0bc3d1bf39705cd83bef2b7b047,0xd4349f6e91e52fa90b9327caf9e028fb825e17d2,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0x5d0c62712027cb8254d7826f847f17b81f53c0ca,1.52,False,False,True,RUG,-80.9
18000344,0xc781cb4fcd0714153b82ca126ac3b5d009676153,0x57a155032c799710e3d39a6466055eff0bd9d1c6,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0x7f5126734e0e3dd3d33decaee08d7a870a34bffd,2.74,False,True,True,RUG,-95.06
18000345,0x01d5fa7bc3d2b2027a1cd2c08d28820cb915a2ab,0x23cd33519bddc0da86125f5d6c92a015810d1a85,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0x430c5e970fbe29c97e9af5eaa0d29ad11f2f6bef,0.67,False,True,True,RUG,-89.47
18000346,0xdc53034dc30cd4a1c77684a922e941688d133248,0x404f1a6763715858db9bdda7206ca9ca8523692e,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0x979226d960435ee8e2be714d1bf27711b0937240,35.49,True,False,False,SAFE,-10.58
18000347,0x37ff09545aa647b7536220d59770b6dd8a3f415e,0x659ff100a20f2e1a5057249071d5d17b8a336293,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0x5741569b5079fcaefff5fa8ef2e04061c4bc28de,2.14,True,True,True,RUG,-89.79
18000348,0x331586e410d6bd2ecf6e4e78f0e158ae44e6aa92,0x877445062f6ca4472a2129e25647caf836fb50eb,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0x63bf3c32580b48b97e87e05ec1c9e22bb6f8e540,4.44,True,True,True,RUG,-84.98
18000349,0x2caa16af5b96609bf58d77f1859334a879037cc4,0x409f3d6f2bf57a96f505b46e658aea078b4a6cc6,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0x4a344bea3d56e1cd1363bf855002fb717dc4bbc2,2.82,False,True,True,RUG,-80.49
18000350,0x2cab767bcd237fc36fc141e731a05bb7c4d16b90,0x14f5848607a7e9a35acb7f3cf7dfeb0e2c791a55,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0x3c21a982bfdab35f30ce3917527eb3265fb8efa0,3.15,False,True,True,RUG,-97.93
18000351,0x9441e1c2f33d3e842c316cd07a7cc394a0271178,0x0652186af6e1a98bda9d5ad3bfe7cfe26e7bcea0,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0xa37ed5efc6b0a347e42245a91b10fc3587ebd2f5,1.28,False,True,True,RUG,-87.77
18000352,0x738511691cc18acabe40408f681e51d38df53ad7,0x176dfbe8e1f16b85f1cc27c791e1841a034b6843,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0xd473b93c69719baa8fe9efddf99f9fcac7db9d4a,58.3,True,False,True,SAFE,18.86
18000353,0xcb8863c8320afccbb6069a48cf28174e8016617a,0x302f6dcb13bff5946404de11c53244d70de13e19,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0x85d3899552ee027bbc60eb026b0f8be1bd9fba7e,4.69,False,True,True,RUG,-80.37
18000354,0xc4f05b8c5ec2ce07681c4ad51a7b4402aa5063e2,0x477670983d00fbd07f023ceed86cca8162e5bbd1,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0xee6ccf4a870f5137a6946b2154109523a524f104,0.57,True,True,True,RUG,-81.37
18000355,0xe0e359a13f19802070b08587b614afcbbe3ea195,0x5c3a9a3ea4bf48307ecb26527175ce93d01f89b6,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0xcb85984c0a626200112cfd5900565289f15ed357,1.41,True,False,True,RUG,-85.83
18000356,0x41b05ba08c4e6510b0176c2d314b38cc7681384a,0x0f96666960095dddc693493cc47370e1b26879be,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0x654968ea136e94644b131f51ab8c59bc88f978e6,3.36,True,False,True,RUG,-95.75
18000357,0x40de690dc65828952d1dfbd3f6bb1c97978d0696,0x7af84e5be126f335d53441b1c7b571fae52624ef,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0xe6129fed32ccb65258d2dc99a1dc4daec595e3c0,1.2,False,True,True,RUG,-89.87
18000358,0x8a0efa5f51ac59b5d865149918464917a2fed38c,0x2780b9a7075ce0f1a8aefe153da4db40e62b95c2,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0x73d46fe73bb4e743c2650c0b3af9c6c12208b146,2.76,True,True,False,RUG,-90.59
18000359,0xd801e41683541c38a9ba10bcf106dacb6d7bc724,0x9b95ffedd2b2f9d99049718b4e4482ab5106c7c8,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0x650cadb2396f2d13a7a3c2198d190ef9bd5aa2f9,3.05,False,False,True,RUG,-84.48
18000360,0xce69c6ec7e914796b94dae2f7c0c66a32d6838a4,0x155f2f5a8b4b59e62752da5a832320f39353b631,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0xfabab47193debaec7ae218d7558ea758dfc73a2d,0.51,True,True,False,RUG,-86.64
18000361,0xdc9962af9c04db9c60115c05934393798f37a477,0xa1b5d8956af3254738abedeef9b66b01fa95b85a,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0x635bbfcce859498bbfa38798b22f38f0dc2f91d9,3.61,False,True,True,RUG,-98.16
18000362,0x4845acfcae88f735022e00cd410cd48e1ff50e4d,0x4d6427ad2e94b86ade58ceb83cab249922d58426,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0x8f2a7da1a2c376c53666f0aa32353c84baeff576,0.6,True,False,True,RUG,-97.07
18000363,0x318d76454d7e3c4fbd219098a8e481655ccc64fb,0x52fed80d431860c0b31a468f09b53329243e0627,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0xcd25596a14fd7384e81c7e0f9ac8b3382c1e6d22,1.51,False,True,True,RUG,-82.94
18000364,0x92540acc5b447dfd141a034541caaef46c2590cc,0x4cc0be0352ef3b9fca8ba2f1608f9b1c018e5224,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0x55cdeea7abbc20f2c23e902790d8c8bd14cdcd2c,38.84,True,False,False,SAFE,-9.2
18000365,0x9d58c4efcf80f58ae37372b16f09e0cc677d6062,0xf0b782f5ced87e2d80a1e9a9049bfcb3c8af2a1b,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0x0eeb096b510bbb268246960acdb7445ef4a4f470,11.35,True,True,False,SAFE,45.23
18000366,0xf0ba4d78c5e2a93d2fcaba6ed087d7a75d96e789,0xb53055c43d243b1fa4b934e3bb5c47272e2b34f6,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0x8162cf23523945b62ed31c7caeaf403ed646c252,22.9,True,False,False,SAFE,28.88
18000367,0x27e3127690fbba1d3a247676dbe11553f807f767,0xc3f26b51c3fcee9d394265ea8fea738471a79ff7,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0xc8886f7678f3cf087a9b6061609bef1ea7f7cd8a,3.84,False,True,True,RUG,-91.7
18000368,0x1865b6f0bee2e7045540f4fee9eebcb25d3aaa5f,0xa7ea30492cffb7e864c58a4124ebb989e2b2fc2f,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0x9b8b4220b790f0f2ac72f7ea61b36ae7f8407e17,52.43,True,False,False,SAFE,36.55
18000369,0x04c0e41bd40f5fae248f84b5bb046f3eb189b111,0x3562f9a4368c123185aacafd9fa3dba280dfd814,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0xe297ce1cedeee9280171c78aed8911aa7a8b90b6,4.05,False,True,False,RUG,-90.35
18000370,0x3ca60899d6424e7619407e713f02c7c511d464d7,0xd2bbb0c283e5091a25b453f20056c7ee2167404e,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0xe2cdc2daed496aaaf3bc384737a4424b5eb20984,3.9,False,True,True,RUG,-96.18
18000371,0x4d6c6647a1a4b18f7672120077b15e189018bda6,0xf2044df415349c5fd96fa9e116252c3f1874adf7,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0x8bb64a0ec11a4a4687170f7c295df2a7ef5cb426,5.0,True,True,True,RUG,-82.8
18000372,0x4cbcde5c5a256523d178635c3e7e4b171cacc8e1,0x5b9c49a3e56ceb056de76a6007a9001c69ea4d37,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0x37f505b1c29604a40ae419d6c478bb86acf4544a,43.53,True,False,False,SAFE,-5.58
18000373,0xf3ecfc255508d33e4c7611398dd4bdee8e69a2af,0x0aa85d497d3ec6d7ad49a5a1065c422dd9f99072,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0xeac6a6dda689ac7327aa2de536e4288107c1c3e7,4.07,False,False,True,RUG,-87.14
18000374,0xd0378d5c41225827338980ebf3f34cb3f16e8924,0x432f686e9b4f01905770088d24cae8f647c35aac,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0x360e9331e82789c4102ea88632965a0e8ea610cf,1.33,False,False,True,RUG,-88.1
18000375,0x6b354f2b5ca4c05a73b02bcedd7733206c89f2dd,0xc77855e6e48cb5653666be695c41f09ebc97981f,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0x7999a54f395efe94517c262a9c248c4eb82b53b4,32.29,True,False,False,SAFE,30.48
18000376,0x23ed472335a46364e70d67397dac65b09a441a83,0xd4bb8b6ffbffa238c61b8b768c24f06cd95b5968,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0x31a5ac86b6f322a140e7bcdb14b2bc1ea347bc2f,2.4,True,False,False,RUG,-97.11
18000377,0xd18172d95ec2e9a1559de7ba377b9a4a02e5627e,0x731272d8120f45a3e023cb0c720a37932062113d,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0x7e336f92dfce11f73650e0cccf033dc4136aa319,2.93,False,True,False,RUG,-82.98
18000378,0xddcfaebcce927b5a437f693dcee96e4e9e3651dd,0x83073181ba8da8eb8e3d376dcd3b493c83e43da3,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0x1cc884dfbc7df3351f5e07b29bdb7f6e376bf466,4.21,False,True,True,RUG,-95.45
18000379,0x01b0e9ff17bdcbc0de4cc4c34c8d9a7dec72a225,0xc9ef43edec604ee67d392358f4bef7f6b3670c0b,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0x0b46926a748f8e77008985f8658fd935a6a3b29c,4.35,False,True,False,RUG,-84.95
